BTC, USD
2015-11-02-00-00, 331.662468
2015-11-02-01-00, 329.234000
2015-11-02-02-00, 329.234000
2015-11-02-02-00, 329.248743
2015-11-02-03-00, 330.030538
2015-11-02-04-00, 330.030538
2015-11-02-04-00, 330.477022
2015-11-02-05-00, 330.477022
2015-11-02-05-00, 332.010164
2015-11-02-06-00, 331.793915
2015-11-02-07-00, 331.793915
2015-11-02-07-00, 331.942896
2015-11-02-08-00, 333.358469
2015-11-02-09-00, 332.667614
2015-11-02-10-00, 334.238503
2015-11-02-11-00, 334.238503
2015-11-02-11-00, 337.104541
2015-11-02-12-00, 341.368103
2015-11-02-13-00, 341.368103
2015-11-02-13-00, 341.573368
2015-11-02-14-00, 339.356921
2015-11-02-15-00, 339.356921
2015-11-02-15-00, 338.821919
2015-11-02-16-00, 338.340102
2015-11-02-17-00, 338.340102
2015-11-02-17-00, 339.890418
2015-11-02-18-00, 343.188058
2015-11-02-19-00, 349.185862
2015-11-02-20-00, 355.398844
2015-11-02-21-00, 355.398844
2015-11-02-21-00, 364.556943
2015-11-02-22-00, 364.283995
2015-11-02-23-00, 364.283995
2015-11-02-23-00, 367.392940
2015-11-03-00-00, 367.392940
2015-11-03-00-00, 364.473861
2015-11-03-01-00, 364.473861
2015-11-03-01-00, 366.074803
2015-11-03-02-00, 368.839700
2015-11-03-03-00, 368.839700
2015-11-03-03-00, 374.503671
2015-11-03-04-00, 374.503671
2015-11-03-04-00, 378.063197
2015-11-03-05-00, 379.447909
2015-11-03-06-00, 369.540820
2015-11-03-07-00, 369.540820
2015-11-03-07-00, 372.239304
2015-11-03-08-00, 372.239304
2015-11-03-08-00, 372.909814
2015-11-03-09-00, 379.618870
2015-11-03-10-00, 378.825519
2015-11-03-11-00, 378.825519
2015-11-03-11-00, 376.620601
2015-11-03-12-00, 376.620601
2015-11-03-12-00, 388.499159
2015-11-03-13-00, 392.973182
2015-11-03-14-00, 392.973182
2015-11-03-14-00, 394.538008
2015-11-03-15-00, 393.074200
2015-11-03-16-00, 393.074200
2015-11-03-16-00, 398.524454
2015-11-03-17-00, 409.779291
2015-11-03-18-00, 409.779291
2015-11-03-18-00, 417.109996
2015-11-03-19-00, 397.817817
2015-11-03-20-00, 390.830520
2015-11-03-21-00, 401.522242
2015-11-03-22-00, 401.522242
2015-11-03-22-00, 400.755257
2015-11-03-23-00, 400.755257
2015-11-03-23-00, 400.970330
2015-11-04-00-00, 411.110466
2015-11-04-01-00, 411.110466
2015-11-04-01-00, 418.252023
2015-11-04-02-00, 430.227140
2015-11-04-03-00, 438.539864
2015-11-04-04-00, 438.539864
2015-11-04-04-00, 440.517007
2015-11-04-05-00, 445.300800
2015-11-04-06-00, 445.300800
2015-11-04-06-00, 430.186690
2015-11-04-07-00, 437.403830
2015-11-04-08-00, 437.403830
2015-11-04-08-00, 439.873573
2015-11-04-09-00, 441.722229
2015-11-04-10-00, 441.722229
2015-11-04-10-00, 453.619261
2015-11-04-11-00, 453.619261
2015-11-04-11-00, 467.707737
2015-11-04-12-00, 479.890402
2015-11-04-13-00, 493.860315
2015-11-04-14-00, 481.362031
2015-11-04-15-00, 481.362031
2015-11-04-15-00, 484.090291
2015-11-04-16-00, 484.090291
2015-11-04-16-00, 483.838430
2015-11-04-17-00, 471.963988
2015-11-04-18-00, 453.441969
2015-11-04-19-00, 453.441969
2015-11-04-19-00, 471.979564
2015-11-04-20-00, 471.979564
2015-11-04-20-00, 468.195418
2015-11-04-21-00, 432.343941
2015-11-04-22-00, 398.809375
2015-11-04-23-00, 399.307781
2015-11-05-00-00, 399.307781
2015-11-05-00-00, 396.999133
2015-11-05-01-00, 419.431459
2015-11-05-02-00, 419.431459
2015-11-05-02-00, 433.581371
2015-11-05-03-00, 442.550070
2015-11-05-04-00, 442.550070
2015-11-05-04-00, 422.670099
2015-11-05-05-00, 392.642647
2015-11-05-06-00, 392.642647
2015-11-05-06-00, 388.632619
2015-11-05-07-00, 388.632619
2015-11-05-07-00, 397.425942
2015-11-05-08-00, 380.452470
2015-11-05-09-00, 380.627280
2015-11-05-10-00, 380.627280
2015-11-05-10-00, 390.410800
2015-11-05-11-00, 389.230597
2015-11-05-12-00, 389.230597
2015-11-05-12-00, 392.063753
2015-11-05-13-00, 392.063753
2015-11-05-13-00, 397.447063
2015-11-05-14-00, 397.447063
2015-11-05-14-00, 400.260634
2015-11-05-15-00, 392.059213
2015-11-05-16-00, 392.059213
2015-11-05-16-00, 396.788838
2015-11-05-17-00, 395.737896
2015-11-05-18-00, 395.737896
2015-11-05-18-00, 404.429616
2015-11-05-19-00, 411.377299
2015-11-05-20-00, 411.377299
2015-11-05-20-00, 405.758165
2015-11-05-21-00, 405.758165
2015-11-05-21-00, 408.572762
2015-11-05-22-00, 391.638853
2015-11-05-23-00, 391.638853
2015-11-05-23-00, 383.683556
2015-11-06-00-00, 377.184155
2015-11-06-01-00, 364.971601
2015-11-06-02-00, 364.971601
2015-11-06-02-00, 368.877552
2015-11-06-03-00, 365.045043
2015-11-06-04-00, 365.045043
2015-11-06-04-00, 357.828985
2015-11-06-05-00, 357.828985
2015-11-06-05-00, 355.816022
2015-11-06-06-00, 363.789953
2015-11-06-07-00, 363.789953
2015-11-06-07-00, 371.811211
2015-11-06-08-00, 371.811211
2015-11-06-08-00, 370.318814
2015-11-06-09-00, 368.625231
2015-11-06-10-00, 368.625231
2015-11-06-10-00, 368.347413
2015-11-06-11-00, 368.347413
2015-11-06-11-00, 373.160163
2015-11-06-12-00, 375.693166
2015-11-06-13-00, 374.345821
2015-11-06-14-00, 374.345821
2015-11-06-14-00, 374.952504
2015-11-06-15-00, 374.952504
2015-11-06-15-00, 382.780173
2015-11-06-16-00, 390.889308
2015-11-06-17-00, 390.889308
2015-11-06-17-00, 393.697132
2015-11-06-18-00, 393.697132
2015-11-06-18-00, 383.830703
2015-11-06-19-00, 370.899592
2015-11-06-20-00, 370.899592
2015-11-06-20-00, 369.695769
2015-11-06-21-00, 373.525137
2015-11-06-22-00, 377.135935
2015-11-06-23-00, 377.135935
2015-11-06-23-00, 372.091904
2015-11-07-00-00, 377.371059
2015-11-07-01-00, 380.040937
2015-11-07-02-00, 380.687354
2015-11-07-03-00, 380.687354
2015-11-07-03-00, 377.000572
2015-11-07-04-00, 381.139082
2015-11-07-05-00, 381.139082
2015-11-07-05-00, 382.593130
2015-11-07-06-00, 386.093789
2015-11-07-07-00, 386.093789
2015-11-07-07-00, 383.451543
2015-11-07-08-00, 383.451543
2015-11-07-08-00, 379.516471
2015-11-07-09-00, 385.722515
2015-11-07-10-00, 385.722515
2015-11-07-10-00, 389.638409
2015-11-07-11-00, 389.205045
2015-11-07-12-00, 389.205045
2015-11-07-12-00, 389.132363
2015-11-07-13-00, 390.147373
2015-11-07-14-00, 390.147373
2015-11-07-14-00, 387.909307
2015-11-07-15-00, 385.421735
2015-11-07-16-00, 385.421735
2015-11-07-16-00, 381.839591
2015-11-07-17-00, 381.839591
2015-11-07-17-00, 383.391217
2015-11-07-18-00, 388.869796
2015-11-07-19-00, 388.869796
2015-11-07-19-00, 387.142620
2015-11-07-20-00, 384.092839
2015-11-07-21-00, 385.368158
2015-11-07-22-00, 385.368158
2015-11-07-22-00, 385.853544
2015-11-07-23-00, 385.853544
2015-11-07-23-00, 386.109590
2015-11-08-00-00, 386.472663
2015-11-08-01-00, 386.472663
2015-11-08-01-00, 387.453468
2015-11-08-02-00, 386.624869
2015-11-08-03-00, 387.767112
2015-11-08-04-00, 387.767112
2015-11-08-04-00, 387.436001
2015-11-08-05-00, 387.318478
2015-11-08-06-00, 387.318478
2015-11-08-06-00, 386.367616
2015-11-08-07-00, 380.756949
2015-11-08-08-00, 380.756949
2015-11-08-08-00, 382.279657
2015-11-08-09-00, 384.697783
2015-11-08-10-00, 384.697783
2015-11-08-10-00, 384.446563
2015-11-08-11-00, 384.357214
2015-11-08-12-00, 384.357214
2015-11-08-12-00, 383.345839
2015-11-08-13-00, 382.384372
2015-11-08-14-00, 382.384372
2015-11-08-14-00, 380.859393
2015-11-08-15-00, 382.763041
2015-11-08-16-00, 384.986146
2015-11-08-17-00, 384.986146
2015-11-08-17-00, 383.336644
2015-11-08-18-00, 382.174981
2015-11-08-19-00, 382.174981
2015-11-08-19-00, 381.805980
2015-11-08-20-00, 380.556793
2015-11-08-21-00, 380.556793
2015-11-08-21-00, 372.901149
2015-11-08-22-00, 371.205495
2015-11-08-23-00, 371.205495
2015-11-08-23-00, 373.535100
2015-11-09-00-00, 371.089239
2015-11-09-01-00, 371.089239
2015-11-09-01-00, 364.212342
2015-11-09-02-00, 368.030000
2015-11-09-03-00, 368.030000
2015-11-09-03-00, 371.273077
2015-11-09-04-00, 372.991428
2015-11-09-05-00, 372.991428
2015-11-09-05-00, 370.331109
2015-11-09-06-00, 370.580055
2015-11-09-07-00, 370.580055
2015-11-09-07-00, 373.667851
2015-11-09-08-00, 373.667851
2015-11-09-08-00, 370.404229
2015-11-09-09-00, 373.215728
2015-11-09-10-00, 373.215728
2015-11-09-10-00, 373.960978
2015-11-09-11-00, 382.090138
2015-11-09-12-00, 382.090138
2015-11-09-12-00, 385.938020
2015-11-09-13-00, 385.938020
2015-11-09-13-00, 384.586637
2015-11-09-14-00, 386.034003
2015-11-09-15-00, 386.296800
2015-11-09-16-00, 386.296800
2015-11-09-16-00, 380.415580
2015-11-09-17-00, 380.415580
2015-11-09-17-00, 377.407819
2015-11-09-18-00, 379.896582
2015-11-09-19-00, 379.896582
2015-11-09-19-00, 381.777953
2015-11-09-20-00, 380.681974
2015-11-09-21-00, 379.072354
2015-11-09-22-00, 379.072354
2015-11-09-22-00, 382.720176
2015-11-09-23-00, 382.720176
2015-11-09-23-00, 382.042626
2015-11-10-00-00, 374.730265
2015-11-10-01-00, 375.714179
2015-11-10-02-00, 375.714179
2015-11-10-02-00, 378.280578
2015-11-10-03-00, 378.725274
2015-11-10-04-00, 378.725274
2015-11-10-04-00, 377.526176
2015-11-10-05-00, 381.426760
2015-11-10-06-00, 381.461718
2015-11-10-07-00, 381.461718
2015-11-10-07-00, 382.164618
2015-11-10-08-00, 379.073947
2015-11-10-09-00, 378.518795
2015-11-10-10-00, 378.518795
2015-11-10-10-00, 376.420919
2015-11-10-11-00, 376.420919
2015-11-10-11-00, 375.661734
2015-11-10-12-00, 373.375492
2015-11-10-13-00, 364.464000
2015-11-10-14-00, 357.582516
2015-11-10-15-00, 357.582516
2015-11-10-15-00, 357.712163
2015-11-10-16-00, 357.712163
2015-11-10-16-00, 355.900149
2015-11-10-17-00, 355.900149
2015-11-10-17-00, 357.810632
2015-11-10-18-00, 357.810632
2015-11-10-18-00, 355.507621
2015-11-10-19-00, 355.507621
2015-11-10-19-00, 356.076442
2015-11-10-20-00, 353.360962
2015-11-10-21-00, 344.591773
2015-11-10-22-00, 332.306838
2015-11-10-23-00, 338.305296
2015-11-11-00-00, 338.305296
2015-11-11-00-00, 340.106880
2015-11-11-01-00, 340.106880
2015-11-11-01-00, 329.322291
2015-11-11-02-00, 311.292870
2015-11-11-03-00, 309.820317
2015-11-11-04-00, 319.426447
2015-11-11-05-00, 319.426447
2015-11-11-05-00, 313.139729
2015-11-11-06-00, 313.139729
2015-11-11-06-00, 316.583218
2015-11-11-07-00, 316.583218
2015-11-11-07-00, 314.218067
2015-11-11-08-00, 321.498679
2015-11-11-09-00, 321.498679
2015-11-11-09-00, 325.299560
2015-11-11-10-00, 325.299560
2015-11-11-10-00, 324.420202
2015-11-11-11-00, 319.176489
2015-11-11-12-00, 319.176489
2015-11-11-12-00, 323.171930
2015-11-11-13-00, 323.171930
2015-11-11-13-00, 322.677975
2015-11-11-14-00, 316.594223
2015-11-11-15-00, 311.118369
2015-11-11-16-00, 311.118369
2015-11-11-16-00, 311.245041
2015-11-11-17-00, 314.373519
2015-11-11-18-00, 314.373519
2015-11-11-18-00, 311.540850
2015-11-11-19-00, 311.540850
2015-11-11-19-00, 314.901323
2015-11-11-20-00, 313.871959
2015-11-11-21-00, 313.871959
2015-11-11-21-00, 313.455275
2015-11-11-22-00, 306.997364
2015-11-11-23-00, 310.333476
2015-11-12-00-00, 316.963266
2015-11-12-01-00, 316.963266
2015-11-12-01-00, 320.941555
2015-11-12-02-00, 321.417880
2015-11-12-03-00, 321.417880
2015-11-12-03-00, 320.487060
2015-11-12-04-00, 320.487060
2015-11-12-04-00, 319.028096
2015-11-12-05-00, 325.369583
2015-11-12-06-00, 325.369583
2015-11-12-06-00, 332.244492
2015-11-12-07-00, 330.930389
2015-11-12-08-00, 330.930389
2015-11-12-08-00, 334.456109
2015-11-12-09-00, 342.185561
2015-11-12-10-00, 342.185561
2015-11-12-10-00, 339.289262
2015-11-12-11-00, 334.965306
2015-11-12-12-00, 334.166675
2015-11-12-13-00, 334.166675
2015-11-12-13-00, 328.068213
2015-11-12-14-00, 329.101397
2015-11-12-15-00, 330.966407
2015-11-12-16-00, 327.283974
2015-11-12-17-00, 327.283974
2015-11-12-17-00, 326.532730
2015-11-12-18-00, 326.532730
2015-11-12-18-00, 331.416638
2015-11-12-19-00, 328.887949
2015-11-12-20-00, 328.887949
2015-11-12-20-00, 327.608429
2015-11-12-21-00, 327.608429
2015-11-12-21-00, 328.538467
2015-11-12-22-00, 332.453716
2015-11-12-23-00, 332.453716
2015-11-12-23-00, 337.483430
2015-11-13-00-00, 337.980434
2015-11-13-01-00, 337.980434
2015-11-13-01-00, 341.424219
2015-11-13-02-00, 338.686820
2015-11-13-03-00, 338.246896
2015-11-13-04-00, 338.246896
2015-11-13-04-00, 340.839336
2015-11-13-05-00, 340.839336
2015-11-13-05-00, 339.573390
2015-11-13-06-00, 339.018124
2015-11-13-07-00, 336.937790
2015-11-13-08-00, 336.937790
2015-11-13-08-00, 329.811222
2015-11-13-09-00, 329.882894
2015-11-13-10-00, 329.882894
2015-11-13-10-00, 330.761741
2015-11-13-11-00, 330.761741
2015-11-13-11-00, 327.851844
2015-11-13-12-00, 327.478688
2015-11-13-13-00, 333.162909
2015-11-13-14-00, 333.162909
2015-11-13-14-00, 334.135480
2015-11-13-15-00, 331.287198
2015-11-13-16-00, 331.287198
2015-11-13-16-00, 331.910401
2015-11-13-17-00, 331.910401
2015-11-13-17-00, 331.983444
2015-11-13-18-00, 331.983444
2015-11-13-18-00, 334.088616
2015-11-13-19-00, 332.907463
2015-11-13-20-00, 332.907463
2015-11-13-20-00, 332.715952
2015-11-13-21-00, 335.608531
2015-11-13-22-00, 335.608531
2015-11-13-22-00, 339.321535
2015-11-13-23-00, 339.730985
2015-11-14-00-00, 337.968115
2015-11-14-01-00, 337.968115
2015-11-14-01-00, 334.482212
2015-11-14-02-00, 334.044268
2015-11-14-03-00, 334.044268
2015-11-14-03-00, 335.025077
2015-11-14-04-00, 336.456768
2015-11-14-05-00, 336.456768
2015-11-14-05-00, 337.408946
2015-11-14-06-00, 333.961978
2015-11-14-07-00, 333.961978
2015-11-14-07-00, 334.645430
2015-11-14-08-00, 334.645430
2015-11-14-08-00, 334.606439
2015-11-14-09-00, 334.606439
2015-11-14-09-00, 336.860023
2015-11-14-10-00, 334.909966
2015-11-14-11-00, 332.890156
2015-11-14-12-00, 332.890156
2015-11-14-12-00, 331.962323
2015-11-14-13-00, 331.962323
2015-11-14-13-00, 331.686368
2015-11-14-14-00, 330.130486
2015-11-14-15-00, 330.130486
2015-11-14-15-00, 331.958781
2015-11-14-16-00, 333.630122
2015-11-14-17-00, 333.630122
2015-11-14-17-00, 332.707734
2015-11-14-18-00, 332.656456
2015-11-14-19-00, 333.910459
2015-11-14-20-00, 333.910459
2015-11-14-20-00, 332.850529
2015-11-14-21-00, 332.850529
2015-11-14-21-00, 334.300390
2015-11-14-22-00, 334.300390
2015-11-14-22-00, 338.060746
2015-11-14-23-00, 331.603263
2015-11-15-00-00, 331.603263
2015-11-15-00-00, 333.905299
2015-11-15-01-00, 333.905299
2015-11-15-01-00, 334.797533
2015-11-15-02-00, 335.500511
2015-11-15-03-00, 335.500511
2015-11-15-03-00, 334.552980
2015-11-15-04-00, 334.552980
2015-11-15-04-00, 333.190763
2015-11-15-05-00, 333.055148
2015-11-15-06-00, 333.055148
2015-11-15-06-00, 334.131654
2015-11-15-07-00, 334.363403
2015-11-15-08-00, 334.363403
2015-11-15-08-00, 334.683131
2015-11-15-09-00, 335.228989
2015-11-15-10-00, 335.228989
2015-11-15-10-00, 335.321658
2015-11-15-11-00, 335.321658
2015-11-15-11-00, 334.873619
2015-11-15-12-00, 334.111988
2015-11-15-13-00, 327.073201
2015-11-15-14-00, 320.190821
2015-11-15-15-00, 320.998283
2015-11-15-16-00, 320.998283
2015-11-15-16-00, 323.368293
2015-11-15-17-00, 325.349083
2015-11-15-18-00, 325.349083
2015-11-15-18-00, 322.717004
2015-11-15-19-00, 323.810309
2015-11-15-20-00, 323.237949
2015-11-15-21-00, 323.237949
2015-11-15-21-00, 322.609561
2015-11-15-22-00, 318.525208
2015-11-15-23-00, 319.737499
2015-11-16-00-00, 319.737499
2015-11-16-00-00, 320.077010
2015-11-16-01-00, 319.531176
2015-11-16-02-00, 316.728496
2015-11-16-03-00, 316.728496
2015-11-16-03-00, 319.686114
2015-11-16-04-00, 319.686114
2015-11-16-04-00, 318.760575
2015-11-16-05-00, 321.693452
2015-11-16-06-00, 321.693452
2015-11-16-06-00, 321.712062
2015-11-16-07-00, 321.170238
2015-11-16-08-00, 321.170238
2015-11-16-08-00, 320.286107
2015-11-16-09-00, 320.645389
2015-11-16-10-00, 320.645389
2015-11-16-10-00, 320.252990
2015-11-16-11-00, 320.252990
2015-11-16-11-00, 319.897839
2015-11-16-12-00, 320.132246
2015-11-16-13-00, 320.132246
2015-11-16-13-00, 320.341759
2015-11-16-14-00, 321.154116
2015-11-16-15-00, 321.154116
2015-11-16-15-00, 322.053209
2015-11-16-16-00, 322.053209
2015-11-16-16-00, 321.770884
2015-11-16-17-00, 328.698115
2015-11-16-18-00, 331.598368
2015-11-16-19-00, 331.598368
2015-11-16-19-00, 330.383524
2015-11-16-20-00, 330.383524
2015-11-16-20-00, 330.278131
2015-11-16-21-00, 330.278131
2015-11-16-21-00, 332.522861
2015-11-16-22-00, 331.212303
2015-11-16-23-00, 331.483614
2015-11-17-00-00, 331.483614
2015-11-17-00-00, 332.978755
2015-11-17-01-00, 332.978755
2015-11-17-01-00, 336.451781
2015-11-17-02-00, 339.742285
2015-11-17-03-00, 339.742285
2015-11-17-03-00, 339.539127
2015-11-17-04-00, 336.855889
2015-11-17-05-00, 336.855889
2015-11-17-05-00, 335.990566
2015-11-17-06-00, 335.073282
2015-11-17-07-00, 335.073282
2015-11-17-07-00, 336.127767
2015-11-17-08-00, 336.127767
2015-11-17-08-00, 333.704150
2015-11-17-09-00, 334.338634
2015-11-17-10-00, 333.817089
2015-11-17-11-00, 334.807905
2015-11-17-12-00, 334.807905
2015-11-17-12-00, 337.257307
2015-11-17-13-00, 337.257307
2015-11-17-13-00, 334.462305
2015-11-17-14-00, 334.012057
2015-11-17-15-00, 333.601517
2015-11-17-16-00, 333.601517
2015-11-17-16-00, 335.133984
2015-11-17-17-00, 335.133984
2015-11-17-17-00, 334.871519
2015-11-17-18-00, 336.458013
2015-11-17-19-00, 336.458013
2015-11-17-19-00, 336.270826
2015-11-17-20-00, 336.593027
2015-11-17-21-00, 336.593027
2015-11-17-21-00, 335.922605
2015-11-17-22-00, 335.922605
2015-11-17-22-00, 338.156871
2015-11-17-23-00, 336.202126
2015-11-18-00-00, 336.202126
2015-11-18-00-00, 335.581783
2015-11-18-01-00, 336.384173
2015-11-18-02-00, 334.527213
2015-11-18-03-00, 334.527213
2015-11-18-03-00, 333.651162
2015-11-18-04-00, 333.651162
2015-11-18-04-00, 333.551888
2015-11-18-05-00, 330.396109
2015-11-18-06-00, 330.396109
2015-11-18-06-00, 331.160199
2015-11-18-07-00, 331.160199
2015-11-18-07-00, 332.509364
2015-11-18-08-00, 332.736038
2015-11-18-09-00, 332.736038
2015-11-18-09-00, 332.282373
2015-11-18-10-00, 332.282373
2015-11-18-10-00, 332.637543
2015-11-18-11-00, 332.637543
2015-11-18-11-00, 332.874538
2015-11-18-12-00, 332.153147
2015-11-18-13-00, 334.316716
2015-11-18-14-00, 334.316716
2015-11-18-14-00, 335.016674
2015-11-18-15-00, 335.016674
2015-11-18-15-00, 333.890196
2015-11-18-16-00, 334.228886
2015-11-18-17-00, 333.435560
2015-11-18-18-00, 333.435560
2015-11-18-18-00, 334.166413
2015-11-18-19-00, 334.799305
2015-11-18-20-00, 334.799305
2015-11-18-20-00, 335.446058
2015-11-18-21-00, 337.438023
2015-11-18-22-00, 337.238827
2015-11-18-23-00, 337.238827
2015-11-18-23-00, 336.265819
2015-11-19-00-00, 336.265819
2015-11-19-00-00, 336.089432
2015-11-19-01-00, 336.089432
2015-11-19-01-00, 334.894955
2015-11-19-02-00, 334.905456
2015-11-19-03-00, 334.905456
2015-11-19-03-00, 334.478840
2015-11-19-04-00, 334.431877
2015-11-19-05-00, 334.345287
2015-11-19-06-00, 334.345287
2015-11-19-06-00, 334.359916
2015-11-19-07-00, 334.399435
2015-11-19-08-00, 334.605285
2015-11-19-09-00, 334.605285
2015-11-19-09-00, 335.468313
2015-11-19-10-00, 334.973332
2015-11-19-11-00, 334.973332
2015-11-19-11-00, 334.978121
2015-11-19-12-00, 334.978121
2015-11-19-12-00, 329.177656
2015-11-19-13-00, 328.058207
2015-11-19-14-00, 328.058207
2015-11-19-14-00, 328.990075
2015-11-19-15-00, 328.990075
2015-11-19-15-00, 327.323525
2015-11-19-16-00, 326.670926
2015-11-19-17-00, 328.179408
2015-11-19-18-00, 328.179408
2015-11-19-18-00, 328.677500
2015-11-19-19-00, 328.384333
2015-11-19-20-00, 329.081278
2015-11-19-21-00, 329.646316
2015-11-19-22-00, 327.556027
2015-11-19-23-00, 327.556027
2015-11-19-23-00, 325.471009
2015-11-20-00-00, 322.229206
2015-11-20-01-00, 322.229206
2015-11-20-01-00, 317.196015
2015-11-20-02-00, 312.871564
2015-11-20-03-00, 312.871564
2015-11-20-03-00, 316.048100
2015-11-20-04-00, 316.576586
2015-11-20-05-00, 316.715133
2015-11-20-06-00, 316.715133
2015-11-20-06-00, 316.094919
2015-11-20-07-00, 316.094919
2015-11-20-07-00, 317.739588
2015-11-20-08-00, 317.428936
2015-11-20-09-00, 317.428936
2015-11-20-09-00, 320.313350
2015-11-20-10-00, 320.313350
2015-11-20-10-00, 321.342060
2015-11-20-11-00, 321.988729
2015-11-20-12-00, 323.838235
2015-11-20-13-00, 323.838235
2015-11-20-13-00, 321.611337
2015-11-20-14-00, 322.427602
2015-11-20-15-00, 322.502258
2015-11-20-16-00, 322.502258
2015-11-20-16-00, 320.244951
2015-11-20-17-00, 320.244951
2015-11-20-17-00, 321.347214
2015-11-20-18-00, 321.347214
2015-11-20-18-00, 320.301927
2015-11-20-19-00, 320.426138
2015-11-20-20-00, 320.426138
2015-11-20-20-00, 320.680742
2015-11-20-21-00, 321.722619
2015-11-20-22-00, 321.722619
2015-11-20-22-00, 322.164557
2015-11-20-23-00, 322.164557
2015-11-20-23-00, 322.527432
2015-11-21-00-00, 320.660824
2015-11-21-01-00, 319.941239
2015-11-21-02-00, 319.941239
2015-11-21-02-00, 321.082740
2015-11-21-03-00, 321.082740
2015-11-21-03-00, 322.207338
2015-11-21-04-00, 322.207338
2015-11-21-04-00, 322.143920
2015-11-21-05-00, 324.643359
2015-11-21-06-00, 327.346840
2015-11-21-07-00, 327.346840
2015-11-21-07-00, 327.719050
2015-11-21-08-00, 327.443212
2015-11-21-09-00, 327.443212
2015-11-21-09-00, 328.378564
2015-11-21-10-00, 328.743213
2015-11-21-11-00, 327.663675
2015-11-21-12-00, 327.663675
2015-11-21-12-00, 327.990691
2015-11-21-13-00, 327.990691
2015-11-21-13-00, 327.998001
2015-11-21-14-00, 326.691171
2015-11-21-15-00, 326.691171
2015-11-21-15-00, 326.159963
2015-11-21-16-00, 326.159963
2015-11-21-16-00, 326.120911
2015-11-21-17-00, 326.120911
2015-11-21-17-00, 326.820271
2015-11-21-18-00, 326.665284
2015-11-21-19-00, 326.665284
2015-11-21-19-00, 325.639351
2015-11-21-20-00, 325.639351
2015-11-21-20-00, 325.197403
2015-11-21-21-00, 325.457714
2015-11-21-22-00, 325.457714
2015-11-21-22-00, 325.463310
2015-11-21-23-00, 327.004186
2015-11-22-00-00, 326.796562
2015-11-22-01-00, 326.660095
2015-11-22-02-00, 326.660095
2015-11-22-02-00, 326.586513
2015-11-22-03-00, 326.586513
2015-11-22-03-00, 326.608641
2015-11-22-04-00, 326.924379
2015-11-22-05-00, 326.669636
2015-11-22-06-00, 325.251577
2015-11-22-07-00, 325.251577
2015-11-22-07-00, 326.586567
2015-11-22-08-00, 326.913914
2015-11-22-09-00, 326.367317
2015-11-22-10-00, 326.367317
2015-11-22-10-00, 325.782662
2015-11-22-11-00, 324.194794
2015-11-22-12-00, 323.382924
2015-11-22-13-00, 323.382924
2015-11-22-13-00, 321.277922
2015-11-22-14-00, 321.606678
2015-11-22-15-00, 322.091549
2015-11-22-16-00, 322.091549
2015-11-22-16-00, 322.214336
2015-11-22-17-00, 322.214336
2015-11-22-17-00, 323.302492
2015-11-22-18-00, 323.305951
2015-11-22-19-00, 322.127536
2015-11-22-20-00, 322.127536
2015-11-22-20-00, 322.601736
2015-11-22-21-00, 324.742935
2015-11-22-22-00, 324.742935
2015-11-22-22-00, 323.778709
2015-11-22-23-00, 323.756612
2015-11-23-00-00, 323.728226
2015-11-23-01-00, 323.728226
2015-11-23-01-00, 323.271431
2015-11-23-02-00, 323.785786
2015-11-23-03-00, 322.731601
2015-11-23-04-00, 322.410076
2015-11-23-05-00, 322.410076
2015-11-23-05-00, 322.126790
2015-11-23-06-00, 322.185977
2015-11-23-07-00, 321.736280
2015-11-23-08-00, 321.736280
2015-11-23-08-00, 322.575949
2015-11-23-09-00, 322.575949
2015-11-23-09-00, 322.210368
2015-11-23-10-00, 322.210368
2015-11-23-10-00, 324.002178
2015-11-23-11-00, 324.668829
2015-11-23-12-00, 324.668829
2015-11-23-12-00, 324.020085
2015-11-23-13-00, 323.689423
2015-11-23-14-00, 323.689423
2015-11-23-14-00, 325.771558
2015-11-23-15-00, 325.152859
2015-11-23-16-00, 324.355972
2015-11-23-17-00, 324.355972
2015-11-23-17-00, 324.459155
2015-11-23-18-00, 324.459155
2015-11-23-18-00, 324.506146
2015-11-23-19-00, 324.177246
2015-11-23-20-00, 324.177246
2015-11-23-20-00, 324.309056
2015-11-23-21-00, 324.309056
2015-11-23-21-00, 324.665920
2015-11-23-22-00, 323.808902
2015-11-23-23-00, 322.662321
2015-11-24-00-00, 322.662321
2015-11-24-00-00, 322.307703
2015-11-24-01-00, 321.640791
2015-11-24-02-00, 321.640791
2015-11-24-02-00, 318.023076
2015-11-24-03-00, 318.023076
2015-11-24-03-00, 320.301230
2015-11-24-04-00, 320.369454
2015-11-24-05-00, 320.369454
2015-11-24-05-00, 320.380670
2015-11-24-06-00, 321.925286
2015-11-24-07-00, 321.925286
2015-11-24-07-00, 321.889143
2015-11-24-08-00, 321.322503
2015-11-24-09-00, 321.322503
2015-11-24-09-00, 321.267261
2015-11-24-10-00, 321.531008
2015-11-24-11-00, 322.919835
2015-11-24-12-00, 322.919835
2015-11-24-12-00, 322.593283
2015-11-24-13-00, 322.022249
2015-11-24-14-00, 321.403704
2015-11-24-15-00, 321.403704
2015-11-24-15-00, 321.547804
2015-11-24-16-00, 321.878074
2015-11-24-17-00, 322.145816
2015-11-24-18-00, 322.145816
2015-11-24-18-00, 321.829752
2015-11-24-19-00, 321.829752
2015-11-24-19-00, 320.673003
2015-11-24-20-00, 320.315667
2015-11-24-21-00, 320.741970
